savage	野蛮的，残暴的	adj. 
save	救，拯救，储蓄	v. 
savings	存款，储蓄额	n. 
saw	锯	v. n. 
say	说	v. 
scale	刻度，等级，秤	n. 
scaly	鱼鳞状的	adj. 
scan	浏览，细察，扫描	v. 
scandal	丑闻	n. 
scar	疤，疤痕	n. 
scarce	缺乏的，罕见的	adj. 
scarcely	几乎没有，将近	adv. 
scarcity	缺乏，不足	n. 
scare	惊吓	v. 
scarf	围巾，头巾	n. 
scarlet	猩红的，鲜红的	adj. 
scatter	散布，撒播	v. 
scene	现场，情景，一场戏	n. 
scenery	风景，布景	n. 
scenic	风景如画的	adj. 
scent	气味，香味	n. 
schedule	时间表	n. 
scheme	计划，方案，图谋	n. 
scholar	学者	n. 
scholarship	奖学金，学问	n. 
school	学校，上学，学系	n. 
schooling	学校教育	n. 
science	科学，学科	n. 
scientific	科学的	adj. 
scientist	科学家	n. 
scissors	剪刀	n. 
scoff	嘲笑，嘲弄	v. 
scold	训斥，责骂	v. n. 
scope	范围	n. 
scorch	烧焦	v. 
scorching	灼热的	adj. 
score	得分，成绩，二十	n. 
scorn	蔑视，不屑	n. v. 
scornful	蔑视的，轻视的	adj. 
scotch	苏格兰	n. 
scotland	苏格兰	n. 
scotsman	苏格兰人	n. 
scottish	苏格兰的	adj. 
scout	侦察员，童子军	n. 
scramble	爬，攀，争夺	v. 
scrap	碎片，废品，屑	n. 
scrape	擦，刮，凑集	v. 
scratch	抓破，挠	v. 
scream	尖叫声	v. n. 
screech	尖叫(声)	v. n. 
screen	屏，帘	n. 
screw	拧	v. 
screwdriver	螺丝刀，改锥	n. 
script	临时单据	n. 
scrub	擦洗，刷	v. 
scrutiny	细看，复查	n. 
sculptor	雕塑家	n. 
sculpture	雕塑，雕刻	n. 
sea	海，海洋	n. 
seal	封	v. 
seam	接缝	n. 
seaman	海员，水手	n. 
seaport	海港，港口	n. 
search	搜查，寻找	v. n. 
seashore	海滨	n. 
seaside	海边	n. 
season	季节	n. 
seasonal	季节性的	adj. 
seat	座位，席位	n. 
secondary	第二的，次要的	adj. 
secondhand	二手的，间接的	adj. 
secondly	第二，其次	adv. 
secrecy	秘密(状态)	n. 
secret	秘密的	adj. 
secretariat	秘书处	n. 
secretary	秘书，部长，书记	n. 
section	部分，区域	n. 
sector	部分，部门	n. 
secure	安全的，可靠的	adj. 
security	安全，有价证券	n. 
see	看见，明白，查看	v. 
seed	种子	n. 
seek	寻觅，企图获得	v. 
seem	好象，似乎	v. 
seemingly	表面上	adv. 
segment	部分，节，片	n. 
seize	抓住，夺取，占领	v. 
seizure	强占，没收	n. 
seldom	难得，不常	adv. 
select	挑选	v. 
selection	选择，选集	n. 
self	自己，自身，品质	n. 
selfish	自私的，利己的	adj. 
sell	卖，出售	v. 
seller	卖方	n. 
semiconductor	半导体	n. 
seminar	研讨会，学术讲座	n. 
senate	参议院	n. 
senator	参议员	n. 
send	派遣，送，寄出，请	v. 
sender	寄信人	n. 
senior	年长的，老资格的	adj. 
sensation	感觉，感动	n. 
sensational	轰动的	adj. 
sense	感官，感觉，见识	n. 
senseless	无意义的	adj. 
sensible	明智的，感知的	adj. 
sensitive	敏感的	adj. 
sensitivity	灵敏度	n. 
sentence	句子	n. 
sentiment	感情，情绪	n. 
sentimental	多愁善感的	adj. 
separate	分离，分隔，分手	v. 
separately	分别地	adv. 
separation	分离，分开	n. 
september	九月	n. 
sequence	一连串，顺序	n. 
serene	清澈的，晴朗的	adj. 
serenity	晴朗	n. 
series	系列，从书	n. 
serious	慎重的，严重的	adj. 
seriously	严肃地，严重地	adv. 
sermon	布道，说教	n. 
serpent	大蛇	n. 
servant	仆人	n. 
serve	服务，任职，服役	v. 
service	服务，公共设施	n. 
serviceable	有用的，耐用的	adj. 
session	会议，会期，市，盘	n. 
set	放，指定	v. 
setting	安置，背景，环境	n. 
settle	解决，安置，支付	v. 
settlement	解决，结算	n. 
seven	七	num. 
seventeen	十七	num. 
seventh	第七，七分之一	num. 
seventy	七十	num. 
several	几个	adj. 
severe	严厉的，苛刻的	adj. 
severely	严厉地，苛刻地	adv. 
sew	缝纫	v. 
sewing-machine	缝纫机	n. 
sex	性，性别	n. 
sexual	性的，性感的	adj. 
sexuality	性欲	n. 
shabby	褴褛的，不体面的	adj. 
shade	阴影，遮光物，浓淡	n. 
shadow	影子，阴影	n. 
shadowy	有阴影的，模糊的	adj. 
shady	遮阴的，背阴的	adj. 
shaft	柄，竖井	n. 
shake	摇动，发抖，握手	v. 
shall	将	v. 
shallow	浅的，浅薄的	adj. 
sham	赝品	n. 
shame	羞耻，耻辱	n. 
shameful	可耻的，丢脸的	adj. 
shampoo	洗发香波	n. 
shape	形状，轮廓	n. 
shapeless	不定形的	adj. 
share	份，股份	n. 
shark	鲨鱼	n. 
sharp	锐利的，明显的	adj. 
sharpen	削尖，磨快	v. 
sharpener	铅笔刀，磨石	n. 
sharply	尖锐地，敏锐地	adv. 
shatter	粉碎，毁坏	v. 
shave	剃，修脸	v. 
she	她	pron. 
shear	剪毛，切割	v. 
shed	流下	v. 
sheep	绵羊	n. 
sheepish	胆怯的	adj. 
sheer	全然的，极薄的	adj. 
sheet	被单，张，大片	n. 
shelf	架子，搁板	n. 
shell	壳，英，炮弹，外壳	n. 
shelter	躲避处，庇护	n. 
shepherd	牧羊人	n. 
sheriff	郡长，警官	n. 
shield	盾牌	n. 
shift	转变	v. 
shilling	先令	n. 
shine	发光，照射，照耀	v. 
shiny	耀眼的	adj. 
ship	船，舰	n. 
shipbuilding	造船业	n. 
shipmail	随船带交	n. 
shipment	船运，一船货	n. 
shipowner	船主	n. 
shipping	船运，装运	n. 
shipwreck	(船只)失事	n. 
shipyard	船坞	n. 
shirt	衬衣	n. 
shiver	发抖	v. 
shock	震惊，电击	n. 
shoe	鞋	n. 
shoemaker	鞋匠	n. 
shoot	射击，发芽	v. 
shop	商店，车间	n. 
shopkeeper	店主	n. 
shopping	购物	n. 
shore	岸，滨	n. 
short	短的，矮的	adj. 
shortage	缺少，不足	n. 
shortcoming	短处，缺点	n. 
shortcut	捷径	n. 
shorten	缩短	v. 
shorthand	速记	n. 
shortly	立刻，不久	adv. 
shorts	短裤	n. 
short-weight	短装，短重	n. 
shot	射击，弹丸	n. 
should	应该，会	v. 
shoulder	肩膀	n. 
shout	叫喊	v. n. 
shove	推，推开	v. 
shovel	铲子	n. 
show	显示，表明	v. 
shower	阵雨，淋浴	n. 
showroom	展室，陈列室	n. 
shrewd	机敏的，精明的	adj. 
shriek	尖叫(声)	v. n. 
shrill	刺耳的	v. 
shrimp	虾	n. 
shrine	神龛	n. 
shrink	收缩，畏缩	v. 
shroud	遮蔽物	n. 
shrub	灌木	n. 
shrug	耸肩	v. n. 
shuffle	拖脚走	v. 
shun	躲避，躲开	v. 
shut	关闭，合拢	v. 
shutter	百叶窗，快门	n. 
shuttle	梭	n. 
shy	害羞的，腼腆的	adj. 
sick	有病的，厌恶的	adj. 
sickle	镰刀	n. 
sickness	病	n. 
side	边，面，侧面，一方	n. 
sidewalk	人行道	n. 
sideways	侧面地	adv. 
siege	包围，围攻	v. 
sieve	筛子	n. 
sift	筛，细查	v. 
sigh	叹息，叹气	v. n. 
sight	视力，情景	n. 
sightseeing	观光，游览	n. 
sign	告示，迹象，符号	n. 
signal	信号	n. 
signal	信号	n. 
signature	签字	n. 
significance	重要性，意义	n. 
significant	重要的，有意义的	adj. 
signify	表示，意味	v. 
signpost	路标，广告柱	n. 
silence	寂静，沉默	n. 
silent	寂静的，沉默的	adj. 
silicon	硅	n. 
silk	丝，绸	n. 
silky	丝绸般的	adj. 
silly	糊涂的，愚蠢的	adj. 
silver	银，银餐具	n. 
similar	类似的，相象的	adj. 
similarity	类似，相似	n. 
simple	简单的，朴素的	adj. 
simplicity	简单，简朴，单纯	n. 
simplify	简单化	v. 
simply	简单地，仅	adv. 
simulate	假装，佯伪	v. 
simultaneous	同时(发生)的	adj. 
simultaneously	同时地	adv. 
sin	罪，罪恶	n. 
since	自从	prep. 
sincere	真诚的，诚挚的	adj. 
sincerely	真诚地	adv. 
sincerity	真诚，诚挚	n. 
sinful	有罪的，罪恶的	adj. 
sing	唱	v. 
singer	歌手	n. 
single	单个的，单身的	adj. 
singular	非凡的，单数的	adj. 
sink	沉，下落	v. 
sir	先生	n. 
siren	汽笛，报警器	n. 
sister	姊，妹	n. 
sit	坐，栖息	v. 
site	场所，场地	n. 
sitting-room	起居室	n. 
situate	位于，坐落在	v. 
situation	形势，局面	n. 
six	六	num. 
sixteen	十六	num. 
sixth	第六，六分之一	num. 
sixty	六十	num. 
sizable	相当大的	adj. 
size	大小，规模，尺寸	n. 
skate	冰鞋	n. 
skating	滑冰，溜冰	n. 
skeleton	骨架	n. 
sketch	素描，速写，草图	n. 
ski	雪撬	n. 
skiing	滑雪	n. 
skill	技能，技艺	n. 
skillful	熟练的	adj. 
skim	撇去，掠过，略谈	v. 
skin	皮，皮肤	n. 
skip	跳过，遗漏	v. 
skirmish	小冲突	n. 
skirt	裙子	n. 
skull	颅骨	n. 
sky	天，天空	n. 
skyrocket	猛涨	v. 
skyscraper	摩天大楼	n. 
slack	松驰的，不景气的	adj. 
slam	砰地关上	v. 
slander	诽谤，污蔑	n. v. 
slang	俚语	n. 
slap	掌击，掴	v. 
slaughter	屠宰，屠杀	v. n. 
slave	奴隶	n. 
slavery	奴隶制，奴役	n. 
slay	屠杀	v. 
sleep	睡眠	v. n. 
sleepy	欲睡的	adj. 
sleet	雨加雪	n. 
sleeve	袖子	n. 
slender	细长的，苗条的	adj. 
slice	薄片	n. 
slide	滑，溜	v. 
slight	轻微的，纤瘦的	adj. 
slightly	轻微地，稍稍	adv. 
slim	苗条的	adj. 
slip	滑，滑行，溜走	v. 
slipper	便鞋，拖鞋	n. 
slippery	滑的	adj. 
slit	割裂	v. 
slogan	标语，口号	n. 
slope	倾斜	v. 
slow	慢的，迟钝的	adj. 
slowdown	放慢，迟缓	n. 
slowly	慢慢地	adj. 
slum	贫民窟	n. 
slumber	睡眠，微睡	n. 
slump	暴跌，不景气	n. 
sly	狡猾的	adj. 
smack	滋味	n. 
small	小的，不重要的	adj. 
smart	聪明的，漂亮的	adj. 
smash	打破，粉碎，猛撞	v. 
smell	嗅,发出气味	v. 
smile	微笑	v. n. 
smog	烟雾	n. 
smoke	冒烟，抽烟	v. 
smoker	抽烟者	n. 
smoking	抽烟	n. 
smooth	平稳的，光滑的	adj. 
smoothly	顺利地，安稳地	adv. 
smuggle	走私，夹带	v. 
smuggler	走私者	n. 
smuggling	走私	n. 
snack	快餐，小吃	n. 
snail	蜗牛	n. 
snake	蛇	n. 
snap	折断(声)	v. n. 
snatch	抢夺，攫取	v. n. 
sneak	偷偷地逃走、做	v. 
sneakers	旅游鞋	n. 
sneer	嘲笑，讥笑	v. n. 
sneeze	打喷嚏	v. 
sniff	嗅，闻	v. 
snob	势利小人	n. 
snobbery	势利	n. 
snobbish	势利的	adj. 
snore	打鼾	v. 
snow	雪	n. 
snowman	雪人	n. 
snowstorm	暴风雪	n. 
snowy	有雪的，下雪的	adj. 
so	这样，也一样	adv. 
soak	浸，吸水，湿透	v. 
soap	肥皂	n. 
soar	急速上升，暴涨	v. 
sob	呜咽，啜泣	v. n. 
sober	清醒的，冷静的	adj. 
so-called	所谓的	adj. 
soccer	足球	n. 
sociable	善交际的，社交的	adj. 
social	社会的，社会性的	adj. 
socialism	社会主义	n. 
socialist	社会主义者、的	n. 
society	社会，协会，社交界	n. 
sociologist	社会学家	n. 
sociology	社会学	n. 
sock	短袜	n. 
soda	苏打，碱，苏打水	n. 
sodium	钠	n. 
sofa	沙发，软椅	n. 
soft	柔软的，温和的	adj. 
soften	使柔软，变软	v. 
softly	柔软地，温和地	adv. 
softness	柔软，温和	n. 
software	软件	n. 
soil	土壤，国土，污秽	n. 
solar	太阳的	adj. 
soldier	士兵，兵	n. 
sole	唯一的，单独的	adj. 
solely	唯一地，只	adv. 
solemn	正式的，严肃的	adj. 
solicitor	律师	n. 
solid	固体的，牢固的	adj. 
solidarity	团结	n. 
solitary	独自的，孤独的	adj. 
solitude	寂寞，独居	n. 
solo	独唱，独奏	n. 
solution	解决，溶液	n. 
solve	解答，溶解	v. 
solvency	偿付能力	n. 
solvent	有偿付能力的	adj. 
some	若干，某一	adj. 
somebody	某人，重要人物	pron. 
somehow	以某种方式	adv. 
someone	有人，某人	pron. 
something	某事，某物	pron. 
sometime	日后，曾经	adv. 
sometimes	有时，不时	adv. 
somewhat	稍微，有点	adv. 
somewhere	某地，到某处	adv. 
son	儿子	n. 
song	歌，歌词，鸟鸣	n. 
son-in-law	女婿	n. 
sonnet	十四行诗	n. 
sonyericsson	索尼愛立信通訊手機公司	n. 
soon	不久，很快，早	adv. 
soot	油烟，煤烟	n. 
soothe	安慰，使镇定	v. 
sophisticated	复杂的，先进的	adj. 
sophistication	世故	n. 
sore	疼痛的，恼火的	adj. 
sorrow	伤心，悲哀，忧患	n. 
sorrowful	悲哀的，忧愁的	adj. 
sorry	难过的，遗憾的	adj. 
sort	种类	n. 
soul	灵魂，心灵，人	v. 
sound	声，声音	n. 
soup	汤	n. 
sour	酸的，不高兴的	adj. 
source	来源，出处，源泉	n. 
south	南,南方	n. 
southeast	东南(部)	n. 
southern	南的，南方的	adj. 
southward	向南	adj. adv. 
southwest	西南(部)	n. 
souvenir	纪念品	n. 
sovereign	君主	n. 
sovereignty	主权	n. 
sow	播种，散布	v. 
soy	酱油	n. 
space	空间，太空，空地	n. 
spacecraft	宇宙飞船	n. 
spaceship	太空船，宇宙飞船	n. 
spaceshuttle	航天飞机	n. 
spacious	广阔的，宽敞的	adj. 
spade	铲子，铁锹，黑桃	n. 
spain	西班牙	n. 
span	跨度	n. 
spanish	西班牙人(的)	adj. n. 
spare	腾出时间	v. 
spark	火花，火星	n. 
sparkle	发火花，闪耀	v. 
sparrow	麻雀	n. 
spatial	空间的	adj. 
speak	说话，发言，讲	v. 
speaker	说话者，发言人	n. 
spear	矛，枪	n. 
special	特别的，专门的	adj. 
specialist	专家	n. 
specialize	专攻，专门研究	v. 
specialized	专业的，专门的	adj. 
specially	特地，专门地	adv. 
specialty	专业，专长	n. 
species	物种，种类	n. 
specific	特殊的，明确的	adj. 
specification	规格，明细表	n. 
specify	详细说明，指定	v. 
specimen	标本，样本	n. 
spectacle	眼镜，场面，壮观	n. 
spectacular	壮观的	adj. 
spectator	观众，旁观者	n. 
spectrum	光谱	n. 
speculate	推测，投机	v. 
speculation	推测，投机	n. 
speculator	投机商	n. 
speech	演说，语言能力	n. 
speed	速度	n. 
speedy	快速的	adj. 
spell	拼写，咒语	v. 
spelling	拼音，拼写	n. 
spend	花费，消耗	v. 
sphere	球体，范围，领域	n. 
spice	香料，调味品	n. 
spicy	辛辣的	adj. 
spider	蜘蛛	n. 
spill	溢出，流出	v. 
spin	自转，纺	v. 
spiral	螺旋(的)	adj. n. 
spirit	精神，心灵	n. 
spiritual	精神上的，心灵的	adj. 
spit	吐，倾吐	v. 
spite	恶意，怨恨	n. 
splash	溅，泼	v. 
splendid	辉煌的，灿烂的	adj. 
split	劈，分割	v. 
spoil	损坏，宠坏	v. 
spokesman	发言人	n. 
sponge	海绵	n. 
sponsor	发起人，主办者	n. 
sponsorship	发起，主办	n. 
spontaneous	自发的	adj. 
spoon	汤匙	n. 
spoonful	一匙的量	adj. 
sport	运动，嬉戏	v. 
sportsman	运动员	n. 
sportsmanship	体育精神	n. 
spot	点，斑，污点，场所	n. 
sprain	扭伤	v. n. 
spray	水雾	n. 
spread	伸开，散布，传播	v. 
spring	跳跃，萌芽	v. 
sprinkle	洒，撒，不细雨	v. 
sprout	幼芽	n. 
spur	刺激，鼓舞	n. v. 
spy	间谍	n. 
square	正方形，广场，平方	n. 
squash	压碎	v. 
squat	蹲	v. 
squeeze	压，榨，挤	v. 
squirrel	松鼠	n. 
stab	刺，戳	v. n. 
stability	稳定性	n. 
stable	稳固的，稳定的	adj. 
stack	推放，垛	n. v. 
stadium	露天运动场	n. 
staff	工作人员，棒子	n. 
stage	舞台，阶段	n. 
stagger	蹒跚	v. 
stagnation	停滞	n. 
stain	污点，瑕疵	n. 
stainless	无瑕的，不锈的	adj. 
stair	楼梯	n. 
staircase	扶手楼梯	n. 
stake	桩，赌注	n. 
stale	陈旧的	adj. 
stalk	主茎，叶柄	n. 
stall	厩，货摊	n. 
stammer	口吃，结巴	v. n. 
stamp	邮票，图章	n. 
stand	站立，坐落，忍受	v. 
standard	标准	n. 
standardize	标准化	v. 
standing	常务的	adj. 
standpoint	立场，观点	n. 
standstill	停顿	n. 
staple	钉书钉，主要产品	n. 
stapler	钉书机	n. 
star	星	n. 
stare	凝视	n. v. 
start	开始，着手，发动	v. 
starting	出发，开始	n. 
startle	惊吓，使吃惊	v. 
starvation	饥饿	n. 
starve	挨饿，渴求	v. 
state	状态，国家，州	n. 
statement	声明，陈述	n. 
statesman	政治家，国务活动家	n. 
static	静止的，静态的	adj. 
station	站，台	n. 
stationary	固定的，稳定的	adj. 
stationery	文具	n. 
statistical	统计的	adj. 
statistics	统计(学)	n. 
statue	雕像，铸像	n. 
status	形势，身分	n. 
statute	法令，章程，条例	n. 
stay	停留，暂住，保持	v. 
steadily	稳固地，稳步地	adv. 
steady	平稳的，稳健的	adj. 
steak	牛排，排骨	n. 
steal	偷窃	v. 
steam	汽，蒸汽	n. 
steamer	汽船	n. 
steel	钢	n. 
steep	陡峭的	adj. 
steer	驾驶，行驶	v. 
stem	茎	n. 
stencil	复写纸，蜡纸	n. 
step	脚步，台阶，步骤	n. 
stereo	立体声	n. 
sterling	英镑的	adj. 
stern	严厉的，坚决的	adj. 
stevedore	码头工人	n. 
stew	炖，煮	v. 
steward	乘务员，男仆	n. 
stewardess	女乘务员，空姐	n. 
stick	枝，杆，手杖	n. 
sticky	黏的	adj. 
stiff	僵硬的，生硬的	adj. 
still	静止的	adj. 
stillness	寂静，静止	n. 
stimulate	刺激，使兴奋	v. 
stimulation	刺激	n. 
sting	刺痛	n. 
stink	臭的	adj. 
stipulate	合同规定，约定	v. 
stipulation	规定	n. 
stir	搅拌，激起	v. 
stirring	动人的	adj. 
stitch	一针	n. 
stock	存货，股份	n. 
stocking	长袜	n. 
stomach	胃	n. 
stone	石头，石料，宝石	n. 
stony	石头多的	adj. 
stool	凳子	n. 
stoop	弯腰，屈从	v. 
stop	停止，终止	v. 
storage	贮藏，货栈	n. 
store	商店	n. 
storey	楼层	n. 
storm	暴风雨，暴怒	n. 
stormy	有暴风雨的	adj. 
story	故事，小说，经历	n. 
stout	肥胖的，结实的	adj. 
stove	炉子，火炉	n. 
stow	装载，理舱	v. 
stowage	装载	n. 
straight	直的	adj. 
straighten	弄直	v. 
straightforward	直爽的	adj. 
strain	拉紧，扭伤，使紧张	v. 
strait	海峡	n. 
strand	(绳)股，缕	n. 
strange	奇怪的，陌生的	adj. 
stranger	新人，陌生人	n. 
strap	带，皮带	n. 
strategic	战略的	adj. 
strategy	战略，策略，计谋	n. 
straw	麦杆，稻草，吸管	n. 
strawberry	草莓	n. 
stray	迷路	v. 
streak	纹理，条纹	n. 
stream	小溪，流	n. 
streamline	流线型	n. 
street	大街	n. 
streetcar	有轨电车	n. 
strength	力气，力量，强度	n. 
strengthen	加强，巩固	v. 
stress	强调，压力	v. n. 
stretch	伸展，拉长	v. 
strict	严格的，精确的	adj. 
strictly	严格地，绝对	adv. 
stride	阔步走	adv. 
strife	冲突，争斗	n. 
strike	打，攻击，罢工	v. 
striking	引人注目的	adj. 
string	细绳，弦，一串	n. 
strip	剥	v. 
stripe	条纹	n. 
strive	努力，奋斗	v. 
stroke	敲，笔划	n. 
stroll	散步，闲逛	v. n. 
stroller	散步者	n. 
strong	强壮的，强烈的	adj. 
stronghold	堡垒，要塞	n. 
strongly	强烈地，强有力地	adv. 
structural	结构的，组织上的	adj. 
structure	结构，构造，组织	n. 
struggle	斗争，奋斗	v. n. 
stubborn	顽固的，倔强的	adj. 
student	学生，研究人员	n. 
studio	画室，工作间	n. 
study	学习，研究	v. n. 
stuff	材料，东西	n. 
stuffy	闷热的，不透气的	adj. 
stumble	绊跌	v. 
stump	树桩，残茬	n. 
stupid	愚蠢的，迟钝的	adj. 
stupidity	愚蠢	n. 
sturdy	健壮的	adj. 
style	风格，时尚，作风	n. 
stylist	时装设计师	n. 
subdivide	细分，再分	v. 
subdue	战胜，征服	v. 
subject	题目，学科，主语	n. 
subjective	主观的	adj. 
subjunctive	虚拟的	adj. 
submarine	海底的	adj. 
submerge	浸没，淹没	v. 
submit	服从，呈交	v. 
subordinate	下级的，辅助的	adj. 
subordination	服从	n. 
subscribe	订购，订阅	v. 
subscription	预订，订购	n. 
subsequence	后果	n. 
subsequent	以后的，后起的	adj. 
subsequently	后来，其后	adv. 
subsidiary	辅助的，次要的	adj. 
substance	物质，实质	n. 
substantial	可观的，实质的	adj. 
substantiate	证实	v. 
substitute	代替，代用品	n. v. 
substitution	代替	n. 
subtle	敏锐的，微妙的	adj. 
subtract	减去	v. 
subtraction	减法，减去	n. 
suburb	郊区，郊外	n. 
suburban	郊区的	adj. 
subway	地铁	n. 
succeed	成功，后继	v. 
success	成功	n. 
successful	成功的	adj. 
successfully	成功地	adv. 
succession	接连，继任	n. 
successive	接连的，连续的	adj. 
successor	继承人，继任者	n. 
such	这样的，如此的	adj. 
suck	吮，咂	v. 
sudden	突然的，意外的	adj. 
suddenly	突然，忽然	adv. 
suffer	遭受，受苦，忍受	v. 
suffering	苦难	n. 
suffice	足够，满足需要	v. 
sufficient	充足的，充分的	adj. 
sufficiently	充分地，足够地	adv. 
suffix	后缀	n. 
sugar	糖	n. 
suggest	建议，暗示	v. 
suggestion	建议，示意	n. 
suicide	自杀	n. 
suit	一身西服，起诉	n. 
suitable	合适的，适宜的	adj. 
suitcase	手提箱	n. 
suite	随员，一套(房间)	n. 
sullen	板着脸的	adj. 
sultry	闷热的	adj. 
sum	总数，会计	n. 
summarize	概括，总结	v. 
summary	概要	n. 
summer	夏季	n. 
summit	顶峰，最高点	n. 
summon	召唤，召集	v. n. 
sun	太阳，阳光	n. 
sunburn	晒黑	v. 
sunday	星期日	n. 
sunflower	葵花	n. 
sunlight	阳光	n. 
sunny	向阳的，晴朗的	adj. 
sunrise	日出	n. 
sunset	日落	n. 
sunshine	日照，日光	n. 
super	特级的，超级的	adj. 
superb	华丽的，超等的	adj. 
superficial	表面的，肤浅的	adj. 
superinrtendent	管理人，负责人	n. 
superior	优良的，上级的	adj. 
superiority	优越(性)	n. 
supermarket	超级市场	n. 
supersede	代替	v. 
supersonic	超音速的	adj. 
superstition	迷信	n. 
superstitious	迷信的	adj. 
supervise	管理，监督，监考	v. 
supervision	监督	n. 
supervisor	监考人，监查	n. 
supper	晚餐	n. 
supplement	增补，补充	n. v. 
supplementary	补充的	adj. 
supplier	供应商	n. 
supply	供应，供给	v. 
support	支持，资助，支援	v. 
supporter	支持者	n. 
suppose	猜想，假设	v. 
supposing	假使	conj. 
suppress	镇压，压制，遏止	v. 
suppression	镇压，压制	n. 
supreme	最高的	adj. 
surcharge	附加费，超载	n. 
sure	有把握的，一定的	adj. 
surely	一定，肯定，谅必	adv. 
surface	表面	n. 
surge	汹涌，波动	n. v. 
surgeon	外科医生	n. 
surgery	外科(学)	n. 
surmise	猜想，推测	v. n. 
surname	姓	n. 
surpass	超过，胜过	v. 
surplus	过剩	n. 
surprise	使惊诧	v. 
surprising	惊人的	adj. 
surrender	放弃，交出，投降	v. 
surround	包围	v. 
surroundings	环境，周围事物	n. 
survey	视察，测量	v. 
surveyor	调查人，检验人	n. 
survival	幸存，遗风	n. 
survive	幸免于，幸存	v. 
survivor	幸存者	n. 
suspect	怀疑	v. 
suspend	吊，悬，暂停，停学	v. 
suspense	暂停，中止	n. 
suspicion	怀疑，嫌疑	n. 
suspicious	可疑的，猜疑的	adj. 
sustain	支撑，遭受	v. 
swallow	燕子	n. 
swamp	沼泽	n. 
swan	天鹅	n. 
swarm	群	n. 
sway	摇晃，影响	v. 
swear	宣誓，诅咒	v. 
sweat	出汗	v. 
sweater	运动衫，毛衣	n. 
swede	瑞典人	n. 
sweden	瑞典	n. 
swedish	瑞典人(的)	adj. n. 
sweep	扫除，席卷	v. 
sweet	甜的，甜蜜的	adj. 
sweeten	变甜，加糖	v. 
sweetheart	心肝，宝贝	n. 
sweetness	甜味	n. 
swell	膨胀，肿	v. 
swift	快的，迅速的	adj. 
swim	游泳，游	v. 
swing	摇摆	v. 
swiss	瑞士人	n. 
switch	转换	v. 
switzerland	瑞士	n. 
sword	剑	n. 
syllable	音节	n. 
symbol	象征，符号	n. 
symbolize	象征	v. 
symmetric	对称的，匀称的	adj. 
symmetry	对称	n. 
sympathetic	同情的，有共鸣的	adj. 
sympathize	同情	v. 
sympathy	同情，同感，共鸣	n. 
symphony	交响乐	n. 
symposium	座谈会，学术讨论会	n. 
symptom	症状，征兆	n. 
synonym	同义词	n. 
synthesis	综合，合成	n. 
synthetic	合成的，人造的	adj. 
system	系统，体制，制度	n. 
systematic	系统的，有组织的	adj. 
systematically	有系统地	adv. 
table	桌子，表格	n. 
tablet	药片	n. 
tabulate	制表，将...列表	v. 
tack	图钉	n. 
tackle	用具，辘轳	n. 
tact	机敏，圆滑	n. 
tactful	机智的，老练的	adj. 
tactics	战术，策略	n. 
tag	标签，货签	n. 
tail	尾巴，尾部	n. 
tailor	裁缝	n. 
take	拿，带，吃，乘	v. 
take-off	起飞	n. 
tale	故事	n. 
talent	人才，天资	n. 
talk	谈话	v. 
talkative	罗嗦的	adj. 
tall	高的	adj. 
tally	吻合，符合	v. 
tame	驯养，制报	v. 
tan	黄褐色	n. 
tangle	缠绕，纠缠	v. 
tank	油箱，水箱，坦克	n. 
tanker	油轮	n. 
tap	叩击	v. 
tape	条，带，磁带	n. 
tape-recorder	录音机	n. 
tape-recording	录音	n. 
tar	沥青，柏油	n. 
tare	皮重	n. 
target	目标，对象，靶	n. 
tariff	关税	n. 
task	工作，任务	n. 
taste	味道，趣味	n. 
tasteful	有滋味的，好吃的	adj. 
tax	税	n. 
taxation	税(总称)，税务	n. 
taxi	出租汽车	n. 
tea	茶，茶叶	n. 
teach	教，教书，教导	v. 
teacher	教员，老师	n. 
teaching	教学，教导	n. 
teacup	茶杯	n. 
team	小队	n. 
teapot	茶壶	n. 
tear	眼泪	n. 
tease	取笑，逗乐	v. 
technical	技术的，技能的	adj. 
technician	技术员，技师	n. 
technique	技术，技巧	n. 
technological	技术的，工艺的	adj. 
technology	技术，工艺	n. 
tedious	腻烦的，乏味的	adj. 
teenager	(十几岁的)少年	n. 
teens	十多岁	n. 
telefax	传真	n. 
telegram	电报	n. 
telegraph	电报	n. 
telephone	电话	n. 
telescope	望远镜	n. 
television	电视，电视机	n. 
telex	电传	n. 
tell	告诉，讲，说出	v. 
teller	出纳	n. 
tempatation	诱惑，引诱	n. 
temper	情绪，脾气	n. 
temperature	温度，体温	n. 
temple	庙，寺院，太阳穴	n. 
temporary	暂时的，临时的	adj. 
tempt	引诱，诱惑	v. 
ten	十	num. 
tenant	房客，承租人	n. 
tend	趋向，照料，投标	v. 
tendency	趋势，倾向	n. 
tender	投标人	n. 
tenis	网球	n. 
tenor	(支票)限期	n. 
tense	紧张的	adj. 
tension	紧张状态，张力	n. 
tent	帐篷	n. 
tentative	试探性的	adj. 
tenth	第十，十分之一	num. 
term	期限，学期，术语	n. 
terminable	可终止的	adj. 
terminal	终点	n. 
terminate	终止，结束	v. 
termination	终止，结束	n. 
terminology	术语(总称)	n. 
terrace	平台，台阶	n. 
terrible	可怕的，极度的	adj. 
terribly	可怕地，极	adv. 
terrific	了不起的，极好的	adj. 
terrify	惊吓，使恐怖	v. 
